"mutator","instance","repl","HV","EPS","IGD","class","no","jobid"
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_2.graph",7,0.166531427204471,0.150700934579439,0.119629100468071,"CLASS1",2,587
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_2.graph",7,0.0816601697357187,0.058411214953271,0.0575188460681377,"CLASS1",2,577
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_2.graph",7,0.00831892591324002,0.0257009345794392,0.00761463414440824,"CLASS1",2,557
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_2.graph",7,0.00784660718848673,0.0233644859813085,0.0064696106003135,"CLASS1",2,567
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_3.graph",7,0.0285641732145567,0.0360824742268042,0.0160049727195267,"CLASS1",3,247
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_3.graph",7,0.153827159052434,0.15979381443299,0.105333054681764,"CLASS1",3,237
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_3.graph",7,0.0917087949936368,0.0628865979381443,0.0531027831418733,"CLASS1",3,227
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_3.graph",7,0.00855740154814311,0.0206185567010309,0.00880817872742862,"CLASS1",3,207
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_3.graph",7,0.00769167902301182,0.0185567010309278,0.0062840849632564,"CLASS1",3,217
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_4.graph",7,0.0248345280662757,0.0445168295331162,0.018197063745372,"CLASS1",4,947
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_4.graph",7,0.158773470675512,0.130293159609121,0.0989255365017157,"CLASS1",4,937
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_4.graph",7,0.0898579395262378,0.0694896851248643,0.0564788055265644,"CLASS1",4,927
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_4.graph",7,0.00643065085311456,0.0162866449511401,0.00581798303399507,"CLASS1",4,907
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_4.graph",7,0.00472271647468181,0.00977198697068404,0.00444025754889213,"CLASS1",4,917
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_5.graph",7,0.0293824260845535,0.0386363636363636,0.0151653676337661,"CLASS1",5,447
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_5.graph",7,0.160738463663995,0.123863636363636,0.107271069215628,"CLASS1",5,437
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_5.graph",7,0.0858275766786403,0.0670454545454546,0.058639877768826,"CLASS1",5,427
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_5.graph",7,0.0113263332412264,0.0306818181818183,0.00792811708137723,"CLASS1",5,407
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_5.graph",7,0.00479137883393188,0.00795454545454555,0.00433027663437425,"CLASS1",5,417
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_6.graph",7,0.0301950480277866,0.0418250950570342,0.0210966550248178,"CLASS1",6,997
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_6.graph",7,0.182192322602624,0.191381495564005,0.098335048253366,"CLASS1",6,987
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_6.graph",7,0.111455270003746,0.100126742712294,0.062169639660887,"CLASS1",6,977
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_6.graph",7,0.00614395413767277,0.0114068441064639,0.00558069532225457,"CLASS1",6,957
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_6.graph",7,0.0108142468728744,0.0278833967046894,0.00759434363563264,"CLASS1",6,967
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_7.graph",7,0.0296746233995768,0.0431472081218274,0.0152060939969036,"CLASS1",7,297
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_7.graph",7,0.154892979715983,0.153553299492386,0.0808811042670763,"CLASS1",7,287
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_7.graph",7,0.0967234992498821,0.0748730964467006,0.06295165181945,"CLASS1",7,277
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_7.graph",7,0.00990374339793243,0.0228426395939085,0.00761271022617316,"CLASS1",7,257
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_7.graph",7,0.00744916151174513,0.015228426395939,0.00650435874170485,"CLASS1",7,267
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_8.graph",7,0.0250965412377102,0.0446735395189004,0.0176966768343603,"CLASS1",8,1147
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_8.graph",7,0.153819784115517,0.138602520045819,0.0924375548475819,"CLASS1",8,1137
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_8.graph",7,0.10768483779997,0.108820160366552,0.0644000385195424,"CLASS1",8,1127
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_8.graph",7,0.00782124373064186,0.0217640320733103,0.00577614898471649,"CLASS1",8,1107
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_8.graph",7,0.00922471981242357,0.0274914089347078,0.00689250009561926,"CLASS1",8,1117
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph",7,0.0264381622788906,0.0343087790110999,0.0151467157518065,"CLASS1",9,1597
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph",7,0.160740427523864,0.157416750756811,0.0763678313343078,"CLASS1",9,1587
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph",7,0.0749364631795568,0.0544904137235116,0.049268821659579,"CLASS1",9,1577
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph",7,0.00583092471190394,0.0161453077699294,0.00576952291371852,"CLASS1",9,1557
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph",7,0.0082426742211632,0.0221997981836528,0.00691366388381282,"CLASS1",9,1567
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph",7,0.0156405575838034,0.0217391304347827,0.013502560643904,"CLASS2",1,1747
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph",7,0.108391414979533,0.0833333333333333,0.0650773790942748,"CLASS2",1,1737
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph",7,0.0550669321827635,0.0471014492753623,0.0353795639176457,"CLASS2",1,1727
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph",7,0.00232326584799192,0.00724637681159424,0.00278491293115744,"CLASS2",1,1707
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph",7,0.00121694877751966,0.00724637681159424,0.00186897576892497,"CLASS2",1,1717
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_10.graph",7,0.00763383470807055,0.0131004366812226,0.00646745420502498,"CLASS2",10,1447
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_10.graph",7,0.12948406922206,0.104803493449782,0.0753947729151185,"CLASS2",10,1437
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_10.graph",7,0.0460456089277049,0.0370370370370372,0.0309351806678499,"CLASS2",10,1427
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_10.graph",7,0.00328319585961512,0.00740740740740731,0.00343052582946973,"CLASS2",10,1407
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_10.graph",7,0.00200549894873048,0.00873362445414849,0.00302071280161267,"CLASS2",10,1417
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_2.graph",7,0.0123316617781559,0.014760147601476,0.0074532091515546,"CLASS2",2,1197
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_2.graph",7,0.111978427476582,0.0897435897435899,0.0668366196069793,"CLASS2",2,1187
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_2.graph",7,0.0486801021856369,0.03690036900369,0.0277299533335476,"CLASS2",2,1177
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_2.graph",7,0.00313810830415984,0.00854700854700852,0.00302404062066963,"CLASS2",2,1157
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_2.graph",7,0.00200271233481542,0.00427350427350448,0.00315662218892073,"CLASS2",2,1167
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph",7,0.0112066947565541,0.01953125,0.00827094220300119,"CLASS2",3,1697
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph",7,0.149754213483146,0.1015625,0.093523071308836,"CLASS2",3,1687
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph",7,0.0606712312734082,0.046875,0.0418563013309539,"CLASS2",3,1677
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph",7,0.00188728932584259,0.0078125,0.00231508424376293,"CLASS2",3,1657
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph",7,0.00203359082397014,0.0078125,0.00259309331131981,"CLASS2",3,1667
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph",7,0.0133682069165939,0.0225225225225225,0.00826641017206532,"CLASS2",4,1547
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph",7,0.130526840204259,0.103603603603604,0.0778511807151308,"CLASS2",4,1537
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph",7,0.0524971976584877,0.0552995391705069,0.0302692050548261,"CLASS2",4,1527
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph",7,0.00143230788392079,0.00900900900900914,0.00252947210468664,"CLASS2",4,1507
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph",7,0.00128700128700132,0.00900900900900892,0.00233729950970978,"CLASS2",4,1517
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph",7,0.0173350424220227,0.0196850393700787,0.0113261458633845,"CLASS2",5,1847
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph",7,0.166788744430202,0.104651162790698,0.107201506308866,"CLASS2",5,1837
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph",7,0.0747878898858573,0.065891472868217,0.044188144692994,"CLASS2",5,1827
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph",7,0.00212110114142694,0.00775193798449614,0.00294314874518954,"CLASS2",5,1807
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph",7,0.00189220533479817,0.00787401574803148,0.00266261460566607,"CLASS2",5,1817
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_6.graph",7,0.0099776312691312,0.0120967741935485,0.00763194749922551,"CLASS2",6,1347
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_6.graph",7,0.130798210501531,0.0985401459854016,0.0797265699515328,"CLASS2",6,1337
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_6.graph",7,0.0410436778902756,0.0364963503649636,0.0245400895976066,"CLASS2",6,1327
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_6.graph",7,0.00292853779138214,0.00806451612903225,0.0034761366433525,"CLASS2",6,1307
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_6.graph",7,0.00372321638803863,0.0120967741935485,0.00408321601048429,"CLASS2",6,1317
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph",7,0.0136047731445057,0.0201612903225807,0.00960421818927729,"CLASS2",7,1997
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph",7,0.126950563860477,0.100806451612903,0.0790256194762504,"CLASS2",7,1987
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph",7,0.0733018620508784,0.0528455284552847,0.0440817205752411,"CLASS2",7,1977
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph",7,0.00262260687122995,0.00813008130081294,0.00347361999718229,"CLASS2",7,1957
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph",7,0.00191778127458708,0.00806451612903225,0.00298880121307083,"CLASS2",7,1967
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_8.graph",7,0.0129855072463767,0.0266666666666666,0.00925765080240332,"CLASS2",8,547
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_8.graph",7,0.162028985507246,0.115555555555556,0.101196847717823,"CLASS2",8,537
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_8.graph",7,0.0669178743961354,0.0533333333333332,0.038579785579525,"CLASS2",8,527
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_8.graph",7,0.00220289855072464,0.00888888888888872,0.00267106995732308,"CLASS2",8,507
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_8.graph",7,0.00216425120772934,0.00888888888888872,0.00249060440726055,"CLASS2",8,517
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_9.graph",7,0.0147082823337411,0.027906976744186,0.00949506105073341,"CLASS2",9,147
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_9.graph",7,0.135556915544676,0.13953488372093,0.0747312100428111,"CLASS2",9,137
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_9.graph",7,0.0768665850673194,0.0558139534883724,0.051777839586872,"CLASS2",9,127
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_9.graph",7,0.00148918808649534,0.00877192982456143,0.00229043479980343,"CLASS2",9,107
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_9.graph",7,0.00181558547531613,0.00930232558139554,0.00293210732451896,"CLASS2",9,117
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_1.graph",7,0.0333339351530643,0.070336391437309,0.0185054600754729,"CLASS3",1,1297
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_1.graph",7,0.0991506604111805,0.311926605504587,0.0823354898127657,"CLASS3",1,1287
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_1.graph",7,0.0366791931144946,0.0795107033639144,0.0260091988372409,"CLASS3",1,1277
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_1.graph",7,0.0155037360109153,0.0886850152905199,0.0091352450983774,"CLASS3",1,1257
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_1.graph",7,0.013694837848271,0.0672782874617737,0.00844571133284258,"CLASS3",1,1267
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_10.graph",7,0.0302455222725007,0.0590062111801242,0.018420260818982,"CLASS3",10,647
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_10.graph",7,0.0763923538824177,0.204968944099379,0.0577110771348863,"CLASS3",10,637
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_10.graph",7,0.0527348118580205,0.114906832298137,0.0349635670762886,"CLASS3",10,627
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_10.graph",7,0.0140551607852584,0.0745341614906831,0.00847985416690733,"CLASS3",10,607
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_10.graph",7,0.0148750021506858,0.0559006211180124,0.00766225186928347,"CLASS3",10,617
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph",7,0.031980911236923,0.0644171779141105,0.0170481155256622,"CLASS3",2,1797
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph",7,0.0930873098849938,0.276073619631902,0.0684505870324919,"CLASS3",2,1787
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph",7,0.0478205406400621,0.122699386503067,0.0325997830601618,"CLASS3",2,1777
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph",7,0.0153850959041024,0.0828220858895705,0.00956746483803486,"CLASS3",2,1757
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph",7,0.0102520729357767,0.0644171779141105,0.00771682675946737,"CLASS3",2,1767
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_3.graph",7,0.0273856883796519,0.0396341463414633,0.0137898314972772,"CLASS3",3,1097
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_3.graph",7,0.0796016427491264,0.228658536585366,0.0557102390761389,"CLASS3",3,1087
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_3.graph",7,0.051815934290035,0.167682926829268,0.0296128807251304,"CLASS3",3,1077
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_3.graph",7,0.0121535512370816,0.0823170731707317,0.0085362706660962,"CLASS3",3,1057
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_3.graph",7,0.0183970018887223,0.0975609756097562,0.0118549782887363,"CLASS3",3,1067
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph",7,0.0299293758350834,0.0553846153846154,0.016412401245014,"CLASS3",4,1947
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph",7,0.0766185234671588,0.221538461538461,0.0566633843410855,"CLASS3",4,1937
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph",7,0.0592487964200125,0.178461538461538,0.0375242916973769,"CLASS3",4,1927
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph",7,0.0143649127271955,0.0676923076923077,0.00788102846370422,"CLASS3",4,1907
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph",7,0.0108120718542556,0.0461538461538462,0.00584969536711395,"CLASS3",4,1917
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_5.graph",7,0.031898384633613,0.0858895705521472,0.020371459299192,"CLASS3",5,1397
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_5.graph",7,0.0888797098396479,0.269938650306748,0.0749171014101793,"CLASS3",5,1387
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_5.graph",7,0.0479829313568022,0.141104294478528,0.0330640111979335,"CLASS3",5,1377
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_5.graph",7,0.0150510808604757,0.0828220858895705,0.00920146541015189,"CLASS3",5,1357
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_5.graph",7,0.0147063179651912,0.0705521472392638,0.00810470769975181,"CLASS3",5,1367
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph",7,0.0242824587336785,0.037037037037037,0.0131965603089667,"CLASS3",6,1897
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph",7,0.0854839040814651,0.243827160493827,0.0706567178119496,"CLASS3",6,1887
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph",7,0.0423946442747258,0.0987654320987654,0.0273123385931329,"CLASS3",6,1877
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph",7,0.0150343201664341,0.0709876543209877,0.0099728889224085,"CLASS3",6,1857
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph",7,0.0136904273083137,0.0617283950617284,0.00913629691294238,"CLASS3",6,1867
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph",7,0.0310173743903926,0.0652173913043479,0.0162227666568243,"CLASS3",7,1497
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph",7,0.0885229419005644,0.257763975155279,0.0625591358317883,"CLASS3",7,1487
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph",7,0.0481963146371486,0.118012422360248,0.0275930161262921,"CLASS3",7,1477
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph",7,0.013205100497082,0.0621118012422359,0.00766579822158872,"CLASS3",7,1457
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph",7,0.0165784948459415,0.0807453416149069,0.00916685938308087,"CLASS3",7,1467
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_8.graph",7,0.0313250372751823,0.0949554896142433,0.0195208428555893,"CLASS3",8,97
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_8.graph",7,0.0813196764367627,0.264094955489614,0.0642842798695431,"CLASS3",8,87
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_8.graph",7,0.0471036431332291,0.15727002967359,0.0291336051888321,"CLASS3",8,77
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_8.graph",7,0.0166857059992798,0.0830860534124629,0.011053916197863,"CLASS3",8,57
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_8.graph",7,0.0147666029793924,0.0890207715133531,0.0104204053075401,"CLASS3",8,67
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_9.graph",7,0.0297640603029505,0.0542168674698795,0.0202839515107491,"CLASS3",9,747
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_9.graph",7,0.0842199015395458,0.204819277108434,0.0649758154648831,"CLASS3",9,737
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_9.graph",7,0.0468543548687033,0.0813253012048192,0.0280772252594282,"CLASS3",9,727
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_9.graph",7,0.0146940320175916,0.0572289156626506,0.00779014024262392,"CLASS3",9,707
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_9.graph",7,0.0165674884754294,0.0933734939759037,0.0101470518623112,"CLASS3",9,717
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_1.graph",7,0.0375615763546798,0.0625,0.0409419420593785,"CLASS4",1,847
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_1.graph",7,0.314655172413793,0.28125,0.216539732983455,"CLASS4",1,837
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_1.graph",7,0.381465517241379,0.25,0.304856589497092,"CLASS4",1,827
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_1.graph",7,0,0,0,"CLASS4",1,807
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_1.graph",7,0,0,0,"CLASS4",1,817
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_10.graph",7,0.000830564784053189,0.0186046511627906,0.00505184503343537,"CLASS4",10,797
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_10.graph",7,0.400498338870432,0.321428571428571,0.265851809750147,"CLASS4",10,787
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_10.graph",7,0.499169435215947,0.376744186046511,0.407696245431354,"CLASS4",10,777
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_10.graph",7,0,0,0,"CLASS4",10,757
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_10.graph",7,0,0,0,"CLASS4",10,767
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_2.graph",7,0.025974025974026,0.0434782608695652,0.0248622108215896,"CLASS4",2,197
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_2.graph",7,0.522868435911914,0.409090909090909,0.370405946427759,"CLASS4",2,187
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_2.graph",7,0.361095426312818,0.260869565217391,0.263942313255009,"CLASS4",2,177
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_2.graph",7,0,0,0,"CLASS4",2,157
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_2.graph",7,0,0,0,"CLASS4",2,167
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_3.graph",7,0,0,0,"CLASS4",3,497
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_3.graph",7,0.577666666666667,0.512,0.414622403447824,"CLASS4",3,487
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_3.graph",7,0.546,0.512,0.459664068308092,"CLASS4",3,477
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_3.graph",7,0,0,0,"CLASS4",3,457
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_3.graph",7,0,0,0,"CLASS4",3,467
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_4.graph",7,0.00103519668737051,0.0119047619047621,0.00046909492273731,"CLASS4",4,397
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_4.graph",7,0.292701863354037,0.260869565217391,0.222534292805275,"CLASS4",4,387
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_4.graph",7,0.322981366459627,0.232142857142857,0.240347595111205,"CLASS4",4,377
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_4.graph",7,0,0,0,"CLASS4",4,357
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_4.graph",7,0,0,0,"CLASS4",4,367
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_5.graph",7,0.000556049822064031,0.00711743772241991,0.00173844690694617,"CLASS4",5,897
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_5.graph",7,0.369550711743772,0.25,0.230132999294322,"CLASS4",5,887
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_5.graph",7,0.580627224199288,0.427046263345196,0.500560566679604,"CLASS4",5,877
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_5.graph",7,0,0,0,"CLASS4",5,857
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_5.graph",7,0,0,0,"CLASS4",5,867
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_6.graph",7,0.00471698113207542,0.0384615384615385,0.0452881131438685,"CLASS4",6,347
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_6.graph",7,0.392235123367199,0.269230769230769,0.263221283616419,"CLASS4",6,337
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_6.graph",7,0.0308417997097242,0.0384615384615385,0.0365151723212057,"CLASS4",6,327
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_6.graph",7,0,0,0,"CLASS4",6,307
